text,sentence_idx,abstract_idx,label,predicted
thi,984,166,O,O
work,984,166,O,O
determin,984,166,O,O
that,984,166,O,O
the,984,166,O,O
optim,984,166,O,O
perform,984,166,O,O
of,984,166,O,O
psc,984,166,O,O
is,984,166,O,O
base,984,166,O,O
on,984,166,O,O
the,984,166,O,O
mbi,984,166,O,O
film,984,166,O,O
deposit,984,166,O,O
by,984,166,O,O
square-wav,984,166,O,O
(,984,166,O,O
ac,984,166,O,O
),984,166,O,O
voltag,984,166,O,O
mode,984,166,O,O
(,984,166,O,O
−7.3,984,166,B,B
v/+1,984,166,O,O
v,984,166,O,O
",",984,166,O,O
5,984,166,O,O
hz,984,166,O,O
",",984,166,O,O
5,984,166,O,O
min,984,166,O,O
),984,166,O,O
.,984,166,O,O
all,985,166,O,O
devic,985,166,O,O
exhibit,985,166,O,O
long-term,985,166,O,O
stabil,985,166,O,O
in,985,166,O,O
ambient,985,166,O,O
air,985,166,O,O
(,985,166,O,O
humid,985,166,O,O
of,985,166,O,O
>,985,166,O,O
50,985,166,O,O
%,985,166,O,O
),985,166,O,O
for,985,166,O,O
more,985,166,O,O
than,985,166,O,O
300,985,166,O,O
h.,985,166,O,O
thi,985,166,O,O
studi,985,166,O,O
will,985,166,O,O
inspir,985,166,O,O
further,985,166,O,O
research,985,166,O,O
on,985,166,O,O
the,985,166,O,O
applic,985,166,O,O
of,985,166,O,O
electrochem,985,166,O,O
deposit,985,166,O,O
techniqu,985,166,O,O
for,985,166,O,O
other,985,166,O,O
lead-fre,985,166,O,O
psc,985,166,O,O
.,985,166,O,O
the,986,167,O,O
high,986,167,O,O
cost,986,167,O,O
of,986,167,O,O
hole,986,167,O,O
transport,986,167,O,O
materi,986,167,O,O
(,986,167,O,O
htm,986,167,O,O
),986,167,O,O
and,986,167,O,O
nobl,986,167,O,O
metal,986,167,O,O
electrod,986,167,O,O
limit,986,167,O,O
the,986,167,O,O
applic,986,167,O,O
of,986,167,O,O
perovskit,986,167,B,O
solar,986,167,O,O
cell,986,167,O,O
(,986,167,O,O
psc,986,167,O,O
),986,167,O,O
.,986,167,O,O
carbon,987,167,O,O
materi,987,167,O,O
have,987,167,O,O
been,987,167,O,O
commonli,987,167,O,O
util,987,167,O,O
for,987,167,O,O
htm,987,167,O,O
and,987,167,O,O
noble-metal-fre,987,167,O,O
psc,987,167,O,O
.,987,167,O,O
in,988,167,O,O
thi,988,167,O,O
paper,988,167,O,O
",",988,167,O,O
a,988,167,O,O
more,988,167,O,O
conduct,988,167,O,O
2d,988,167,O,O
mxene,988,167,O,O
materi,988,167,O,O
(,988,167,O,O
ti3c2,988,167,B,O
),988,167,O,O
",",988,167,O,O
show,988,167,O,O
a,988,167,O,O
similar,988,167,O,O
energi,988,167,O,O
level,988,167,O,O
to,988,167,O,O
carbon,988,167,O,O
materi,988,167,O,O
",",988,167,O,O
ha,988,167,O,O
been,988,167,O,O
use,988,167,O,O
as,988,167,O,O
a,988,167,O,O
back,988,167,O,O
electrod,988,167,O,O
in,988,167,O,O
htm,988,167,O,O
and,988,167,O,O
noble-metal-fre,988,167,O,O
psc,988,167,O,O
for,988,167,O,O
the,988,167,O,O
first,988,167,O,O
time,988,167,O,O
.,988,167,O,O
seamless,989,167,O,O
interfaci,989,167,O,O
contact,989,167,O,O
between,989,167,O,O
the,989,167,O,O
perovskit,989,167,B,O
layer,989,167,O,O
and,989,167,O,O
ti3c2,989,167,B,O
materi,989,167,O,O
wa,989,167,O,O
obtain,989,167,O,O
use,989,167,O,O
a,989,167,O,O
simpl,989,167,O,O
hot-press,989,167,O,O
method,989,167,O,O
.,989,167,O,O
after,990,167,O,O
the,990,167,O,O
adjust,990,167,O,O
of,990,167,O,O
key,990,167,O,O
paramet,990,167,O,O
",",990,167,O,O
the,990,167,O,O
psc,990,167,O,O
base,990,167,O,O
on,990,167,O,O
the,990,167,O,O
ti3c2,990,167,B,O
electrod,990,167,O,O
show,990,167,O,O
more,990,167,O,O
stabil,990,167,O,O
and,990,167,O,O
higher,990,167,O,O
power,990,167,O,O
convers,990,167,O,O
effici,990,167,O,O
(,990,167,O,O
pce,990,167,O,O
),990,167,O,O
(,990,167,O,O
13.83,990,167,B,O
%,990,167,O,O
",",990,167,O,O
27,990,167,O,O
%,990,167,O,O
higher,990,167,O,O
than,990,167,O,O
that,990,167,O,O
(,990,167,O,O
10.87,990,167,O,O
%,990,167,O,O
),990,167,O,O
of,990,167,O,O
the,990,167,O,O
psc,990,167,O,O
base,990,167,O,O
on,990,167,O,O
carbon,990,167,O,O
electrod,990,167,O,O
),990,167,O,O
due,990,167,O,O
to,990,167,O,O
the,990,167,O,O
higher,990,167,O,O
conduct,990,167,O,O
and,990,167,O,O
seamless,990,167,O,O
interfaci,990,167,O,O
contact,990,167,O,O
of,990,167,O,O
the,990,167,O,O
mxene,990,167,O,O
electrod,990,167,O,O
.,990,167,O,O
our,991,167,O,O
work,991,167,O,O
propos,991,167,O,O
a,991,167,O,O
promis,991,167,O,O
futur,991,167,O,O
applic,991,167,O,O
for,991,167,O,O
mxene,991,167,O,O
and,991,167,O,O
also,991,167,O,O
a,991,167,O,O
good,991,167,O,O
electrod,991,167,O,O
candid,991,167,O,O
for,991,167,O,O
htm,991,167,O,O
and,991,167,O,O
the,991,167,O,O
noble-metal-fre,991,167,O,O
psc,991,167,O,O
convent,992,168,O,O
materi,992,168,O,O
for,992,168,O,O
gas/vapor,992,168,O,O
sens,992,168,O,O
are,992,168,O,O
limit,992,168,O,O
to,992,168,O,O
a,992,168,O,O
singl,992,168,O,O
probe,992,168,O,O
detect,992,168,O,O
abil,992,168,O,O
for,992,168,O,O
specif,992,168,O,O
analyt,992,168,O,O
.,992,168,O,O
howev,993,168,O,O
",",993,168,O,O
materi,993,168,O,O
capabl,993,168,O,O
of,993,168,O,O
concurr,993,168,O,O
detect,993,168,O,O
of,993,168,O,O
two,993,168,O,O
differ,993,168,O,O
probe,993,168,O,O
in,993,168,O,O
their,993,168,O,O
respect,993,168,O,O
harm,993,168,O,O
level,993,168,O,O
and,993,168,O,O
use,993,168,O,O
two,993,168,O,O
type,993,168,O,O
of,993,168,O,O
sens,993,168,O,O
mode,993,168,O,O
have,993,168,O,O
yet,993,168,O,O
to,993,168,O,O
be,993,168,O,O
explor,993,168,O,O
.,993,168,O,O
in,994,168,O,O
particular,994,168,O,O
",",994,168,O,O
the,994,168,O,O
concurr,994,168,O,O
detect,994,168,O,O
of,994,168,O,O
uncomfort,994,168,O,O
humid,994,168,O,O
level,994,168,O,O
and,994,168,O,O
co2,994,168,O,O
concentr,994,168,O,O
(,994,168,O,O
400–5000,994,168,O,O
ppm,994,168,O,O
),994,168,O,O
in,994,168,O,O
confin,994,168,O,O
space,994,168,O,O
is,994,168,O,O
of,994,168,O,O
extrem,994,168,O,O
import,994,168,O,O
in,994,168,O,O
a,994,168,O,O
great,994,168,O,O
varieti,994,168,O,O
of,994,168,O,O
field,994,168,O,O
",",994,168,O,O
such,994,168,O,O
as,994,168,O,O
submarin,994,168,O,O
technolog,994,168,O,O
",",994,168,O,O
aerospac,994,168,O,O
",",994,168,O,O
mine,994,168,O,O
",",994,168,O,O
and,994,168,O,O
rescu,994,168,O,O
oper,994,168,O,O
.,994,168,O,O
herein,995,168,O,O
",",995,168,O,O
we,995,168,O,O
report,995,168,O,O
the,995,168,O,O
deliber,995,168,O,O
construct,995,168,O,O
and,995,168,O,O
perform,995,168,O,O
assess,995,168,O,O
of,995,168,O,O
extrem,995,168,O,O
sensit,995,168,O,O
sensor,995,168,O,O
use,995,168,O,O
an,995,168,O,O
interdigit,995,168,O,O
electrod,995,168,O,O
(,995,168,O,O
ide,995,168,O,O
),995,168,O,O
-base,995,168,O,O
capacitor,995,168,O,O
and,995,168,O,O
a,995,168,O,O
quartz,995,168,O,O
crystal,995,168,O,O
microbal,995,168,O,O
(,995,168,O,O
qcm,995,168,O,O
),995,168,O,O
as,995,168,O,O
transduc,995,168,O,O
substrat,995,168,O,O
.,995,168,O,O
the,996,168,O,O
unveil,996,168,O,O
sensor,996,168,O,O
are,996,168,O,O
abl,996,168,O,O
to,996,168,O,O
simultan,996,168,O,O
detect,996,168,O,O
co2,996,168,O,O
within,996,168,O,O
the,996,168,O,O
400–5000,996,168,O,O
ppm,996,168,O,O
rang,996,168,O,O
and,996,168,O,O
rel,996,168,O,O
humid,996,168,O,O
level,996,168,O,O
below,996,168,O,O
40,996,168,O,O
and,996,168,O,O
abov,996,168,O,O
60,996,168,O,O
%,996,168,O,O
",",996,168,O,O
use,996,168,O,O
two,996,168,O,O
fluorin,996,168,O,O
metal–organ,996,168,O,O
framework,996,168,O,O
",",996,168,O,O
name,996,168,O,O
",",996,168,O,O
nboffive-1-ni,996,168,O,O
and,996,168,O,O
alffive-1-ni,996,168,O,O
",",996,168,O,O
fabric,996,168,I,I
as,996,168,O,O
a,996,168,O,O
thin,996,168,O,O
film,996,168,O,O
.,996,168,O,O
their,997,168,O,O
subtl,997,168,O,O
differ,997,168,O,O
in,997,168,O,O
a,997,168,O,O
structure–adsorpt,997,168,O,O
relationship,997,168,O,O
for,997,168,O,O
h2o,997,168,O,O
and,997,168,O,O
co2,997,168,O,O
wa,997,168,O,O
analyz,997,168,O,O
to,997,168,O,O
unveil,997,168,O,O
the,997,168,O,O
correspond,997,168,O,O
structure–sens,997,168,O,O
properti,997,168,O,O
relationship,997,168,O,O
use,997,168,O,O
both,997,168,O,O
qcm-,997,168,O,O
and,997,168,O,O
ide-bas,997,168,O,O
sens,997,168,O,O
mode,997,168,O,O
.,997,168,O,O
form,998,169,O,O
a,998,169,O,O
2d,998,169,O,O
cap,998,169,O,O
layer,998,169,O,O
ha,998,169,O,O
been,998,169,O,O
recogn,998,169,O,O
as,998,169,O,O
an,998,169,O,O
effect,998,169,O,O
strategi,998,169,O,O
to,998,169,O,O
improv,998,169,I,I
both,998,169,O,O
effici,998,169,O,O
and,998,169,O,O
stabil,998,169,O,O
of,998,169,O,O
organic–inorgan,998,169,O,O
perovskit,998,169,B,B
solar,998,169,O,O
cell,998,169,O,O
.,998,169,O,O
howev,999,169,O,O
",",999,169,O,O
construct,999,169,O,O
a,999,169,O,O
2d/3d,999,169,B,B
heterostructur,999,169,O,O
is,999,169,O,O
difficult,999,169,O,O
for,999,169,O,O
inorgan,999,169,O,O
perovskit,999,169,B,B
due,999,169,O,O
to,999,169,O,O
their,999,169,O,O
resist,999,169,O,O
to,999,169,O,O
cation,999,169,O,O
exchang,999,169,O,O
reaction,999,169,O,O
.,999,169,O,O
here,1000,169,O,O
",",1000,169,O,O
we,1000,169,O,O
report,1000,169,O,O
an,1000,169,O,O
effect,1000,169,O,O
in,1000,169,O,O
situ,1000,169,O,O
growth,1000,169,O,O
method,1000,169,O,O
to,1000,169,O,O
form,1000,169,O,O
a,1000,169,O,O
2d/3d,1000,169,B,B
heterostructur,1000,169,O,O
for,1000,169,O,O
inorgan,1000,169,O,O
cspbi2br,1000,169,O,O
perovskit,1000,169,B,B
.,1000,169,O,O
the,1001,169,O,O
2d,1001,169,O,O
cap,1001,169,O,O
layer,1001,169,O,O
wa,1001,169,O,O
found,1001,169,O,O
to,1001,169,O,O
form,1001,169,O,O
a,1001,169,O,O
type-ii,1001,169,O,O
heterojunct,1001,169,O,O
with,1001,169,O,O
3d,1001,169,O,O
perovskit,1001,169,B,B
",",1001,169,O,O
facilit,1001,169,O,O
hole,1001,169,O,O
extract,1001,169,O,O
at,1001,169,O,O
the,1001,169,O,O
perovskite/hol,1001,169,B,B
transport,1001,169,O,O
layer,1001,169,O,O
interfac,1001,169,O,O
.,1001,169,O,O
when,1002,169,O,O
expos,1002,169,O,O
to,1002,169,O,O
a,1002,169,O,O
humid,1002,169,O,O
environ,1002,169,O,O
",",1002,169,O,O
the,1002,169,O,O
2d/3d,1002,169,B,B
perovskit,1002,169,B,B
film,1002,169,O,O
show,1002,169,O,O
greatli,1002,169,O,O
enhanc,1002,169,O,O
phase,1002,169,O,O
stabil,1002,169,O,O
as,1002,169,O,O
compar,1002,169,O,O
to,1002,169,O,O
the,1002,169,O,O
pristin,1002,169,O,O
3d,1002,169,O,O
perovskit,1002,169,B,B
film,1002,169,O,O
.,1002,169,O,O
as,1003,169,O,O
a,1003,169,O,O
result,1003,169,O,O
",",1003,169,O,O
the,1003,169,O,O
optim,1003,169,O,O
2d/3d,1003,169,B,B
cspbi2br,1003,169,O,O
devic,1003,169,O,O
reach,1003,169,O,O
a,1003,169,O,O
power,1003,169,O,O
convers,1003,169,O,O
effici,1003,169,O,O
of,1003,169,O,O
14.5,1003,169,O,O
%,1003,169,O,O
with,1003,169,O,O
improv,1003,169,I,I
short-circuit,1003,169,O,O
current,1003,169,O,O
and,1003,169,O,O
significantli,1003,169,O,O
enhanc,1003,169,O,O
devic,1003,169,O,O
moistur,1003,169,O,O
stabil,1003,169,O,O
.,1003,169,O,O
in,1004,170,O,O
thi,1004,170,O,O
report,1004,170,O,O
",",1004,170,O,O
we,1004,170,O,O
demonstr,1004,170,O,O
that,1004,170,O,O
moisture/o2,1004,170,O,O
in,1004,170,O,O
ambient,1004,170,O,O
air,1004,170,O,O
is,1004,170,O,O
the,1004,170,O,O
major,1004,170,O,O
issu,1004,170,O,O
for,1004,170,O,O
the,1004,170,O,O
photovolta,1004,170,O,O
perform,1004,170,O,O
degrad,1004,170,O,O
and,1004,170,O,O
sever,1004,170,O,O
photocurr,1004,170,O,O
hysteresi,1004,170,O,O
of,1004,170,O,O
non-encapsul,1004,170,O,O
planar-perovskit,1004,170,B,B
solar,1004,170,O,O
cell,1004,170,O,O
.,1004,170,O,O
consequ,1005,170,O,O
",",1005,170,O,O
thi,1005,170,O,O
lead,1005,170,O,O
to,1005,170,O,O
difficulti,1005,170,O,O
in,1005,170,O,O
determin,1005,170,O,O
the,1005,170,O,O
real,1005,170,O,O
power,1005,170,O,O
convers,1005,170,O,O
effici,1005,170,O,O
(,1005,170,O,O
pce,1005,170,O,O
),1005,170,O,O
.,1005,170,O,O
upon,1006,170,O,O
longer,1006,170,O,O
storag,1006,170,O,O
time,1006,170,O,O
",",1006,170,O,O
the,1006,170,O,O
evid,1006,170,O,O
of,1006,170,O,O
a,1006,170,O,O
small,1006,170,O,O
amount,1006,170,O,O
of,1006,170,O,O
iodin,1006,170,O,O
in,1006,170,O,O
the,1006,170,O,O
hole,1006,170,O,O
transport,1006,170,O,O
layer,1006,170,O,O
(,1006,170,O,O
htl,1006,170,O,O
),1006,170,O,O
led,1006,170,O,O
to,1006,170,O,O
hinder,1006,170,O,O
the,1006,170,O,O
charg,1006,170,O,O
transport,1006,170,O,O
from,1006,170,O,O
the,1006,170,O,O
htl,1006,170,O,O
to,1006,170,O,O
the,1006,170,O,O
anod,1006,170,O,O
",",1006,170,O,O
thu,1006,170,O,O
result,1006,170,O,O
in,1006,170,O,O
the,1006,170,O,O
decreas,1006,170,O,O
of,1006,170,O,O
short-circuit,1006,170,O,O
current,1006,170,O,O
densiti,1006,170,O,O
and,1006,170,O,O
fill,1006,170,O,O
factor,1006,170,O,O
.,1006,170,O,O
meanwhil,1007,170,O,O
",",1007,170,O,O
the,1007,170,O,O
transient,1007,170,O,O
chronoamperometri,1007,170,B,B
result,1007,170,O,O
suggest,1007,170,O,O
that,1007,170,O,O
the,1007,170,O,O
increas,1007,170,O,O
of,1007,170,O,O
hysteresi,1007,170,O,O
with,1007,170,O,O
storag,1007,170,O,O
time,1007,170,O,O
is,1007,170,O,O
ascrib,1007,170,O,O
to,1007,170,O,O
the,1007,170,O,O
chang,1007,170,O,O
of,1007,170,O,O
activ,1007,170,O,O
energi,1007,170,O,O
.,1007,170,O,O
it,1008,170,O,O
is,1008,170,O,O
further,1008,170,O,O
support,1008,170,O,O
by,1008,170,O,O
x-ray,1008,170,O,O
photoelectron,1008,170,O,O
spectroscopi,1008,170,O,O
depth,1008,170,O,O
profil,1008,170,O,O
analysi,1008,170,O,O
",",1008,170,O,O
which,1008,170,O,O
reveal,1008,170,O,O
that,1008,170,O,O
penetr,1008,170,O,O
of,1008,170,O,O
moisture/o2,1008,170,O,O
caus,1008,170,O,O
the,1008,170,O,O
shift,1008,170,O,O
of,1008,170,O,O
iodin,1008,170,O,O
distribut,1008,170,O,O
within,1008,170,O,O
the,1008,170,O,O
perovskit,1008,170,B,B
layer,1008,170,O,O
after,1008,170,O,O
age,1008,170,O,O
time,1008,170,O,O
of,1008,170,O,O
>,1008,170,O,O
72,1008,170,O,O
h.,1008,170,O,O
remark,1008,170,O,O
",",1008,170,O,O
effect,1008,170,O,O
moisture/o2,1008,170,O,O
passiv,1008,170,O,O
can,1008,170,O,O
be,1008,170,O,O
achiev,1008,170,O,O
by,1008,170,O,O
combin,1008,170,O,O
of,1008,170,O,O
polyimid,1008,170,O,O
and,1008,170,O,O
uv-cur,1008,170,O,O
polym,1008,170,O,O
as,1008,170,O,O
a,1008,170,O,O
novel,1008,170,O,O
encapsul,1008,170,O,O
process,1008,170,I,I
",",1008,170,O,O
which,1008,170,O,O
exhibit,1008,170,O,O
an,1008,170,O,O
impress,1008,170,O,O
stabil,1008,170,O,O
pce,1008,170,O,O
of,1008,170,O,O
abov,1008,170,O,O
14,1008,170,O,O
%,1008,170,O,O
(,1008,170,O,O
retain,1008,170,O,O
97,1008,170,O,O
%,1008,170,O,O
of,1008,170,O,O
it,1008,170,O,O
initi,1008,170,O,O
effici,1008,170,O,O
),1008,170,O,O
and,1008,170,O,O
simultan,1008,170,O,O
maintain,1008,170,O,O
the,1008,170,O,O
hysteresi,1008,170,O,O
up,1008,170,O,O
to,1008,170,O,O
∼1000,1008,170,O,O
h,1008,170,O,O
.,1008,170,O,O
one-step,1009,171,O,O
solut,1009,171,O,O
process,1009,171,I,I
is,1009,171,O,O
a,1009,171,O,O
facil,1009,171,O,O
and,1009,171,O,O
wide,1009,171,O,O
use,1009,171,O,O
procedur,1009,171,O,O
to,1009,171,O,O
prepar,1009,171,I,I
organic–inorgan,1009,171,O,O
perovskit,1009,171,B,B
materi,1009,171,O,O
.,1009,171,O,O
howev,1010,171,O,O
",",1010,171,O,O
the,1010,171,O,O
poor,1010,171,O,O
surfac,1010,171,O,O
morpholog,1010,171,O,O
of,1010,171,O,O
the,1010,171,O,O
film,1010,171,O,O
attribut,1010,171,O,O
to,1010,171,O,O
the,1010,171,O,O
uncontrol,1010,171,O,O
nucleat,1010,171,O,O
and,1010,171,O,O
crystal,1010,171,O,O
growth,1010,171,O,O
in,1010,171,O,O
the,1010,171,O,O
process,1010,171,I,I
is,1010,171,O,O
unfavor,1010,171,O,O
to,1010,171,O,O
solar,1010,171,O,O
cell,1010,171,O,O
.,1010,171,O,O
in,1011,171,O,O
thi,1011,171,O,O
studi,1011,171,O,O
",",1011,171,O,O
an,1011,171,O,O
anti-solv,1011,171,O,O
treatment,1011,171,O,O
dure,1011,171,O,O
the,1011,171,O,O
one-step,1011,171,O,O
solut,1011,171,O,O
process,1011,171,I,I
",",1011,171,O,O
in,1011,171,O,O
which,1011,171,O,O
ethyl,1011,171,O,O
acet,1011,171,O,O
(,1011,171,O,O
ea,1011,171,O,O
),1011,171,O,O
wa,1011,171,O,O
drop,1011,171,O,O
on,1011,171,O,O
the,1011,171,O,O
sampl,1011,171,O,O
dure,1011,171,O,O
spin,1011,171,O,O
the,1011,171,O,O
precursor,1011,171,O,O
solut,1011,171,O,O
contain,1011,171,O,O
ch3nh3cl,1011,171,B,B
",",1011,171,O,O
wa,1011,171,O,O
adopt,1011,171,O,O
to,1011,171,O,O
fabric,1011,171,I,I
perovskit,1011,171,B,B
materi,1011,171,O,O
and,1011,171,O,O
solar,1011,171,O,O
cell,1011,171,O,O
.,1011,171,O,O
it,1012,171,O,O
wa,1012,171,O,O
found,1012,171,O,O
that,1012,171,O,O
the,1012,171,O,O
morpholog,1012,171,O,O
of,1012,171,O,O
the,1012,171,O,O
perovskit,1012,171,B,B
film,1012,171,O,O
wa,1012,171,O,O
significantli,1012,171,O,O
improv,1012,171,I,I
due,1012,171,O,O
to,1012,171,O,O
the,1012,171,O,O
rapid,1012,171,O,O
nucleat,1012,171,O,O
and,1012,171,O,O
slow,1012,171,O,O
crystal,1012,171,O,O
growth,1012,171,O,O
process,1012,171,I,I
.,1012,171,O,O
the,1013,171,O,O
modifi,1013,171,O,O
process,1013,171,I,I
enabl,1013,171,O,O
us,1013,171,O,O
to,1013,171,O,O
fabric,1013,171,I,I
the,1013,171,O,O
mesopor,1013,171,O,O
solar,1013,171,O,O
cell,1013,171,O,O
with,1013,171,O,O
power,1013,171,O,O
convers,1013,171,O,O
effici,1013,171,O,O
of,1013,171,O,O
14,1013,171,O,O
%,1013,171,O,O
",",1013,171,O,O
show,1013,171,O,O
an,1013,171,O,O
improv,1013,171,I,I
of,1013,171,O,O
40,1013,171,O,O
%,1013,171,O,O
over,1013,171,O,O
the,1013,171,O,O
effici,1013,171,O,O
of,1013,171,O,O
9.7,1013,171,O,O
%,1013,171,O,O
of,1013,171,O,O
the,1013,171,O,O
devic,1013,171,O,O
prepar,1013,171,I,I
by,1013,171,O,O
convent,1013,171,O,O
one-step,1013,171,O,O
method,1013,171,O,O
.,1013,171,O,O
the,1014,171,O,O
control,1014,171,O,O
effect,1014,171,O,O
of,1014,171,O,O
anneal,1014,171,O,O
time,1014,171,O,O
on,1014,171,O,O
the,1014,171,O,O
morpholog,1014,171,O,O
",",1014,171,O,O
crystal,1014,171,O,O
structur,1014,171,O,O
and,1014,171,O,O
transport,1014,171,O,O
properti,1014,171,O,O
of,1014,171,O,O
perovskit,1014,171,B,B
layer,1014,171,O,O
as,1014,171,O,O
well,1014,171,O,O
as,1014,171,O,O
the,1014,171,O,O
perform,1014,171,O,O
of,1014,171,O,O
devic,1014,171,O,O
fabric,1014,171,I,I
by,1014,171,O,O
the,1014,171,O,O
anti-solv,1014,171,O,O
method,1014,171,O,O
were,1014,171,O,O
investig,1014,171,O,O
and,1014,171,O,O
the,1014,171,O,O
possibl,1014,171,O,O
mechan,1014,171,O,O
wa,1014,171,O,O
discuss,1014,171,O,O
.,1014,171,O,O
low-dimension,1015,172,O,O
ruddlesden–popp,1015,172,O,O
(,1015,172,O,O
ldrp,1015,172,O,O
),1015,172,O,O
perovskit,1015,172,B,B
are,1015,172,O,O
a,1015,172,O,O
current,1015,172,O,O
theme,1015,172,O,O
in,1015,172,O,O
solar,1015,172,O,O
energi,1015,172,O,O
research,1015,172,O,O
as,1015,172,O,O
research,1015,172,O,O
attempt,1015,172,O,O
to,1015,172,O,O
fabric,1015,172,I,I
stabl,1015,172,O,O
photovolta,1015,172,O,O
devic,1015,172,O,O
from,1015,172,O,O
them,1015,172,O,O
.,1015,172,O,O
howev,1016,172,O,O
",",1016,172,O,O
poor,1016,172,O,O
exciton,1016,172,O,O
dissoci,1016,172,O,O
and,1016,172,O,O
insuffici,1016,172,O,O
fast,1016,172,O,O
charg,1016,172,O,O
transfer,1016,172,O,O
slow,1016,172,O,O
the,1016,172,O,O
charg,1016,172,O,O
extract,1016,172,O,O
in,1016,172,O,O
these,1016,172,O,O
devic,1016,172,O,O
",",1016,172,O,O
result,1016,172,O,O
in,1016,172,O,O
inferior,1016,172,O,O
perform,1016,172,O,O
.,1016,172,O,O
"1,4-butanediamin",1017,172,O,O
(,1017,172,O,O
bea,1017,172,O,O
),1017,172,O,O
-base,1017,172,O,O
low-dimension,1017,172,O,O
perovskit,1017,172,B,B
are,1017,172,O,O
design,1017,172,O,O
to,1017,172,O,O
improv,1017,172,I,I
the,1017,172,O,O
carrier,1017,172,O,O
extract,1017,172,O,O
effici,1017,172,O,O
in,1017,172,O,O
such,1017,172,O,O
devic,1017,172,O,O
.,1017,172,O,O
structur,1018,172,O,O
character,1018,172,O,O
use,1018,172,O,O
single-cryst,1018,172,O,O
x-ray,1018,172,O,O
diffract,1018,172,O,O
reveal,1018,172,O,O
that,1018,172,O,O
these,1018,172,O,O
layer,1018,172,O,O
perovskit,1018,172,B,B
are,1018,172,O,O
form,1018,172,O,O
by,1018,172,O,O
the,1018,172,O,O
altern,1018,172,O,O
order,1018,172,O,O
of,1018,172,O,O
diammonium,1018,172,O,O
(,1018,172,O,O
bea2+,1018,172,O,O
),1018,172,O,O
and,1018,172,O,O
monoammonium,1018,172,O,O
(,1018,172,O,O
ma+,1018,172,O,O
),1018,172,O,O
cation,1018,172,O,O
in,1018,172,O,O
the,1018,172,O,O
interlay,1018,172,O,O
space,1018,172,O,O
(,1018,172,O,O
b-aci,1018,172,O,O
),1018,172,O,O
with,1018,172,O,O
the,1018,172,O,O
formula,1018,172,O,O
(,1018,172,O,O
bea,1018,172,O,O
),1018,172,O,O
0.5man,1018,172,O,O
pbni3n+1,1018,172,B,B
.,1018,172,O,O
compar,1019,172,O,O
to,1019,172,O,O
the,1019,172,O,O
typic,1019,172,O,O
ldrp,1019,172,O,O
counterpart,1019,172,O,O
",",1019,172,O,O
these,1019,172,O,O
b-aci,1019,172,O,O
perovskit,1019,172,B,B
deliv,1019,172,O,O
a,1019,172,O,O
wider,1019,172,O,O
light,1019,172,O,O
absorpt,1019,172,O,O
window,1019,172,O,O
and,1019,172,O,O
lower,1019,172,O,O
exciton,1019,172,O,O
bind,1019,172,O,O
energi,1019,172,O,O
with,1019,172,O,O
a,1019,172,O,O
more,1019,172,O,O
stabl,1019,172,O,O
layer,1019,172,O,O
perovskit,1019,172,B,B
structur,1019,172,O,O
.,1019,172,O,O
addit,1020,172,O,O
",",1020,172,O,O
ultrafast,1020,172,O,O
transient,1020,172,O,O
absorpt,1020,172,O,O
indic,1020,172,O,O
that,1020,172,O,O
b-aci,1020,172,O,O
perovskit,1020,172,B,B
exhibit,1020,172,O,O
a,1020,172,O,O
narrow,1020,172,O,O
distribut,1020,172,O,O
of,1020,172,O,O
quantum,1020,172,O,O
well,1020,172,O,O
width,1020,172,O,O
",",1020,172,O,O
lead,1020,172,O,O
to,1020,172,O,O
a,1020,172,O,O
barrier-fre,1020,172,O,O
and,1020,172,O,O
balanc,1020,172,O,O
carrier,1020,172,O,O
transport,1020,172,O,O
pathway,1020,172,O,O
with,1020,172,O,O
enhanc,1020,172,O,O
carrier,1020,172,O,O
diffus,1020,172,O,O
(,1020,172,O,O
electron,1020,172,O,O
and,1020,172,O,O
hole,1020,172,O,O
),1020,172,O,O
length,1020,172,O,O
over,1020,172,O,O
350,1020,172,O,O
nm,1020,172,O,O
.,1020,172,O,O
a,1021,172,O,O
perovskit,1021,172,B,B
solar,1021,172,O,O
cell,1021,172,O,O
incorpor,1021,172,O,O
bea,1021,172,O,O
ligand,1021,172,O,O
achiev,1021,172,O,O
record,1021,172,O,O
effici,1021,172,O,O
of,1021,172,O,O
14.86,1021,172,O,O
%,1021,172,O,O
for,1021,172,O,O
(,1021,172,O,O
bea,1021,172,O,O
),1021,172,O,O
0.5ma3pb3i10,1021,172,B,B
and,1021,172,O,O
17.39,1021,172,B,B
%,1021,172,O,O
for,1021,172,O,O
(,1021,172,O,O
bea,1021,172,O,O
),1021,172,O,O
0.5cs0.15,1021,172,O,O
(,1021,172,O,O
fa0.83ma0.17,1021,172,B,B
),1021,172,O,O
2.85pb3,1021,172,B,B
(,1021,172,O,O
i0.83br0.17,1021,172,B,B
),1021,172,O,O
10,1021,172,O,O
without,1021,172,O,O
hysteresi,1021,172,O,O
.,1021,172,O,O
furthermor,1022,172,O,O
",",1022,172,O,O
the,1022,172,O,O
tripl,1022,172,O,O
cation,1022,172,O,O
b-aci,1022,172,O,O
devic,1022,172,O,O
can,1022,172,O,O
retain,1022,172,O,O
over,1022,172,O,O
90,1022,172,O,O
%,1022,172,O,O
of,1022,172,O,O
their,1022,172,O,O
initi,1022,172,O,O
power,1022,172,O,O
